Scenario,Year,Food.crops,Fodder.crops,GF.milk,GF.redMeat,Fuel,Softwood,Hardwood,Biodiversity,Carbon,Recreation,Flood.reg,Employment,Ldiversity,Sus.Prod
SSP3,2061,1777.866737798,1106.77562953294,1230.98351381287,1765.32222889313,78.1163784374235,451.480011751009,163.819552746432,1228.835966271,1260.38174827531,3365.96804873043,2879.71977136717,4349.60093351858,960.798899784962,259.739819463825
SSP3,2062,1764.63610560563,1119.59415857107,1248.92168978838,1785.23877664146,77.7857811906029,449.569297886309,163.126250004225,1166.72212058121,1196.67336060745,3351.7228957839,2867.53247580101,4331.19293594302,912.2334963958,246.610777500622
SSP3,2063,1750.35799881546,1132.47914977508,1266.97126931292,1805.17330639925,77.4551839437824,447.65858392398,162.432947359936,1105.09204952498,1133.46116746626,3337.47774185945,2855.34517925466,4312.78493836745,864.046345018317,233.583991112654
SSP3,2064,1735.81625906758,1145.31651807936,1285.06278724141,1825.04021868386,77.12458668751,445.747870059281,161.739644715647,1043.94575212444,1070.74516689689,3323.23258891292,2843.15788368851,4294.37694079189,816.237445553893,220.659460381358
SSP3,2065,1712.45769570109,1152.76831628691,1292.73983603135,1830.33562850928,76.7939894406894,443.837156194581,161.046342071359,983.28322837958,1008.52535987677,3308.98743596639,2830.97058714216,4275.96894321633,768.806798002528,207.837185225297
SSP3,2066,1702.93223353881,1141.10425686097,1262.5849491059,1784.31313171036,76.4374580547201,441.776553771732,160.298652315995,922.791389599617,946.480618172316,3293.62480323995,2817.8272429028,4256.11690579884,721.509604636067,195.050987759832
SSP3,2067,1676.93568688825,1119.61919520562,1228.17151950488,1737.79014767311,76.0809266782026,439.715951446511,159.55096265855,862.821274948603,884.970994370103,3278.26217051351,2804.68389866343,4236.26486934561,674.620335655483,182.375067495538
SSP3,2068,1676.46229105636,1107.74029303172,1198.22260055264,1691.45894383963,75.7243952922333,437.65534912129,158.803272903187,803.372884719898,823.996488372387,3262.89953680913,2791.54055344388,4216.41283192812,628.138990962155,169.80942435098
SSP3,2069,1668.10185868016,1096.0501880524,1168.69922296277,1645.96070443117,75.367863906264,435.59474679607,158.055583245742,744.44621871793,763.557099983682,3247.53690408269,2778.39720920451,4196.5607954749,582.065570851941,157.354058489029
SSP3,2070,1654.78503860431,1089.14197600111,1148.89544599416,1613.97661801557,75.0113325297465,433.534144373221,157.307893490379,686.041277138272,703.652829203989,3232.17427135624,2765.25386496515,4176.70875805741,536.400075028984,145.00896982825
SSP3,2071,1643.33215007897,1099.63512092067,1164.15901426041,1630.13078741686,74.6333991875891,431.349847735717,156.515321350152,682.584761164624,700.107580136165,3215.88944677779,2751.32154885281,4155.66503779012,533.697503770911,144.278363897064
SSP3,2072,1631.83339050471,1109.78848901146,1179.13093822579,1645.75518352109,74.2554658548835,429.165551000584,155.722749112006,679.128245190975,696.562330970597,3199.60462219934,2737.38923176028,4134.6213184871,530.994932512837,143.547757965877
SSP3,2073,1620.3766922713,1119.56837852264,1193.76919421023,1660.77299247087,73.877532512726,426.98125436308,154.930176873861,675.671729217327,693.01708180503,3183.31979664296,2723.45691564794,4113.57759821981,528.292361254763,142.817152034691
SSP3,2074,1608.38740380428,1129.09980753117,1208.17876195207,1675.31561289661,73.4995991800204,424.796957627947,154.137604733633,672.215213243679,689.471832639462,3167.03497206451,2709.52459953561,4092.53387795252,525.589790095308,142.086546103504
SSP3,2075,1599.09993055055,1130.19842841737,1217.87712688351,1689.03050102428,73.1216658378629,422.612660892815,153.345032495488,668.758697270031,685.926583571638,3150.75014748606,2695.59228244308,4071.4901586495,522.887218837234,141.355940172318
SSP3,2076,1574.95957335866,1100.02805184151,1176.65557911979,1638.91742173962,72.7170430116336,420.274110054603,152.496489221069,665.058083589519,682.13097039269,3133.31529465074,2680.67607136079,4048.96033920231,519.993793122367,140.57373921347
SSP3,2077,1556.60464328804,1085.33375925825,1143.70798094702,1589.39514857561,72.3124201759525,417.935559216391,151.647945848733,661.357469909006,678.335357213741,3115.88044279335,2665.7598612587,4026.43052071939,517.100367407499,139.791538173186
SSP3,2078,1539.60337957817,1070.42951501105,1110.46708915587,1539.73495754522,71.9077973402713,415.597008475807,150.799402574314,657.656856130707,674.539744034793,3098.44558995802,2650.84365017641,4003.90070127219,514.206941692631,139.009337132902
SSP3,2079,1522.72058387965,1068.28596799534,1102.97395961912,1525.0857244761,71.5031745045902,413.258457637595,149.950859201978,653.956242450194,670.744130855845,3081.01073810063,2635.92743909413,3981.37088278927,511.313515977763,138.227136174054
SSP3,2080,1506.98403602915,1068.70325971993,1100.91354341151,1517.81843671936,71.0985516783608,410.919906799384,149.102315927559,650.255628769682,666.948517676897,3063.57588526531,2621.01122801184,3958.84106430634,508.420090262895,137.444935133769
SSP3,2081,1468.86288769256,1048.32547634326,1064.10880400271,1466.75768735578,70.6705125829535,408.446019772684,148.204665782319,646.340853871384,662.933245559481,3045.13204626934,2605.2317895722,3935.00740345332,505.359216787574,136.61746673792
SSP3,2082,1433.76279728702,1047.66651911193,1060.66704367418,1457.81502329194,70.242473496998,405.972132745985,147.307015734998,642.426078875299,658.917973344322,3026.68820727336,2589.45235015237,3911.17374356457,502.298343312252,135.789998342072
SSP3,2083,1405.25581336487,1047.24607318847,1057.86199064785,1449.73569769411,69.8144344110425,403.498245816914,146.409365687677,638.511303977001,654.902701226907,3008.24436925531,2573.67291171274,3887.34008367582,499.237469738312,134.962529946223
SSP3,2084,1402.51506166005,1046.60968001644,1054.90826938086,1441.48072596743,69.3863953156351,401.024358790215,145.511715640355,634.596529078703,650.887429011748,2989.80053025933,2557.89347229291,3863.5064228228,496.17659626299,134.135061550374
SSP3,2085,1402.92834833527,1035.00028757806,1029.73551231684,1403.75183725252,68.9583562296796,398.550471763516,144.614065593034,630.681754180405,646.872156796589,2971.35669126335,2542.11403287308,3839.67276293405,493.115722787669,133.307593154525
