Scenario,Year,Food.crops,Fodder.crops,GF.milk,GF.redMeat,Fuel,Softwood,Hardwood,Biodiversity,Carbon,Recreation,Flood.reg,Employment,Ldiversity,Sus.Prod
SSP3,2075,884.208196671055,624.933248449855,673.414411398293,933.934512110387,40.4319799313196,233.679941958273,84.7907826854953,369.784220885995,379.277052035057,1742.17949336184,1490.50396781226,2251.29455798309,289.125873944134,78.1615198599875
SSP3,2076,870.859999437692,608.25080484625,650.621320173574,906.224927207337,40.2082473133158,232.386860833047,84.3215881350688,367.737999107193,377.178301294356,1732.5390458067,1482.25618073858,2238.83689314633,287.525979740408,77.7290087415657
SSP3,2077,860.710802577441,600.125725752935,632.403236603452,878.842023075405,39.9845146858602,231.09377980545,83.8523935944341,365.691777426177,375.079550455913,1722.89859727363,1474.00839366489,2226.37922927382,285.926085536681,77.2964975781145
SSP3,2078,851.310104104324,591.884555535106,614.022978704016,851.382858985457,39.7607820584047,229.800698777853,83.3831990440076,363.645555745162,372.98079961747,1713.25814971849,1465.7606065912,2213.92156443706,284.326191234336,76.8639864146632
SSP3,2079,841.974911165946,590.699299899251,609.879718768413,843.282694534894,39.5370494309491,228.507617750256,82.9140045033729,361.599334064147,370.882048876769,1703.61770216335,1457.51281951751,2201.46389960029,282.726297030609,76.4314752962414
SSP3,2080,833.273526048684,590.930037704774,608.740429920564,839.264312034401,39.3133168129453,227.214536722658,82.4448099529464,359.553112383132,368.783298038326,1693.9772546082,1449.26503244382,2189.00623572779,281.126402826883,75.9989641327901
SSP3,2081,812.194773421991,579.66232224173,588.389574040671,811.030721198515,39.0766363740681,225.84662266338,81.9484622774176,357.388472114187,366.563088748723,1683.77889644858,1440.5399306931,2175.82762323343,279.433919904423,75.5414227844972
SSP3,2082,792.786487854824,579.297957819689,586.486483149493,806.085954304521,38.839955935191,224.47870870173,81.4521145920971,355.223831845243,364.342879361377,1673.58053828895,1431.81482894238,2162.64901073907,277.741436883343,75.0838814362043
SSP3,2083,777.023802740926,579.065475598336,584.935453715042,801.618561999754,38.6032754963138,223.11079474008,80.9557669067765,353.059191576299,362.122670071773,1663.38218012933,1423.08972719166,2149.47039920898,276.048953862263,74.6263400879113
SSP3,2084,775.508328109749,578.713587688608,583.30221965971,797.054048662843,38.3665950574366,221.74288077843,80.4594192214559,350.894551405142,359.90246078217,1653.1838219697,1414.36462544094,2136.29178671463,274.356470841183,74.1687987396184
