"","Scenario","Year","Food.crops","Fodder.crops","GF.milk","GF.redMeat","Fuel","Softwood","Hardwood","Biodiversity","Carbon","Recreation","Flood.reg","Employment","Ldiversity"
"68","SSP3",2087,286.125216206285,216.422345232352,324.097152942014,6.5494812079769,49.9244001265981,49.0208875884067,1110.29333963858,1125.63954783082,1058.88003741359,968.483728305926,892.123672599771,1035.08411481836,314.685451576683
"69","SSP3",2088,281.499133236944,217.350034846551,326.679971385314,6.58030920823579,49.5964009011351,48.6988243664204,1102.9988032092,1118.24418806881,1051.92328217468,962.12086942425,886.262493038516,1028.28369684461,312.617993898276
"70","SSP3",2089,277.268334325858,218.233750756594,329.218657680534,6.60938936168916,49.2684016756721,48.376761144434,1095.70426677983,1110.84882830679,1044.96652693578,955.758010542574,880.401313477261,1021.48327887086,310.550536219868
"71","SSP3",2090,273.061077216839,219.068094094711,331.673367306699,6.63679727482612,48.940402450209,48.0546979224477,1088.40973035045,1103.45346854477,1038.00977169687,949.395151660898,874.540133916006,1014.68286089711,308.48307854146
"72","SSP3",2091,274.936665518477,219.77339514233,334.166055350197,6.65820352121143,48.599475327346,47.7199407671624,1080.82768403929,1095.76662500835,1030.778820024,942.781504422399,868.447939394566,1007.61440843116,306.334133229332
"73","SSP3",2092,274.753762318839,220.39647837312,336.168266256598,6.67744657014675,48.258548204483,47.385183611877,1073.24563772812,1088.07978147193,1023.54786835113,936.1678571839,862.355744873126,1000.5459559652,304.185187917203
"74","SSP3",2093,274.291934140055,220.984012249711,338.138043586576,6.6958770463739,47.91762108162,47.0504264565917,1065.66359141696,1080.39293793551,1016.31691667826,929.554209945401,856.263550351686,993.477503499245,302.036242605074
"75","SSP3",2094,273.812031476685,221.527480882547,340.022455363769,6.71249325485823,47.576693958757,46.7156693013063,1058.0815451058,1072.70609439909,1009.08596500539,922.940562706902,850.171355830246,986.409051033289,299.887297292946
"76","SSP3",2095,273.303224539066,222.028838346784,341.862229701209,6.72802264279809,47.2357668358939,46.380912146021,1050.49949879463,1065.01925086267,1001.85501333252,916.326915468403,844.079161308806,979.340598567333,297.738351980817
"77","SSP3",2096,270.004801043481,219.668448436697,341.860530691374,6.7391204567225,46.8804343416423,46.0320103222025,1042.59708432947,1057.00761112049,994.318528490369,909.433818346587,837.729550117447,971.973479095773,295.498606162542
"78","SSP3",2097,267.542037975963,217.243340768082,341.201600271493,6.74843243870471,46.5251018473907,45.683108498384,1034.69466986432,1048.9959713783,986.782043648222,902.540721224772,831.379938926087,964.606359624213,293.258860344267
"79","SSP3",2098,266.412158212798,215.524819146515,341.046272541481,6.7570359660569,46.1697693531392,45.3342066745654,1026.79225539916,1040.98433163612,979.245558806075,895.647624102956,825.030327734727,957.239240152653,291.019114525992
"80","SSP3",2099,261.780808015356,215.849225397623,342.578611650758,6.76664884307026,45.8144368588875,44.9853048507469,1018.889840934,1032.97269189394,971.709073963927,888.75452698114,818.680716543367,949.872120681093,288.779368707717
"81","SSP3",2100,258.54488729569,216.149217151712,344.061565851021,6.77518945090835,45.459104364636,44.6364030269284,1010.98742646885,1024.96105215175,964.172589121781,881.861429859324,812.331105352007,942.505001209533,286.539622889442
