"","Scenario","Year","Food.crops","Fodder.crops","GF.milk","GF.redMeat","Fuel","Softwood","Hardwood","Biodiversity","Carbon","Recreation","Flood.reg","Employment","Ldiversity"
"49","SSP3",2068,6668.43643563549,4356.77766750641,6968.70699027574,144.712170302118,1028.14070901,1009.53381500106,22865.3279464627,23181.3670241758,21806.524858832,19944.9075914806,18372.3522555189,21316.4727667375,6480.61714269474
"50","SSP3",2069,6635.18128487299,4310.80011408541,6797.00286276759,140.819584613227,1023.29993838234,1004.78065077318,22757.6716627019,23072.2227410866,21703.8537126523,19851.0014539313,18285.8501431327,21216.1089212537,6450.10460599759
"51","SSP3",2070,6582.21118618059,4283.6298972197,6681.82666620653,138.083197410739,1018.45916775467,1000.0274865453,22650.0153789412,22963.0784579973,21601.1825664726,19757.095316382,18199.3480307465,21115.74507577,6419.59206930045
"52","SSP3",2071,6536.65522045628,4324.89976789426,6770.59760017443,139.465261678964,1013.32781414441,994.988998193578,22535.8966770169,22847.3824347509,21492.3482512073,19657.552157864,18107.6533480546,21009.3565644203,6387.24791846541
"53","SSP3",2072,6490.91679547631,4364.83328638713,6857.67236291084,140.802001334678,1008.19646053416,989.950509841852,22421.7779750925,22731.6864115045,21383.513935942,19558.008999346,18015.9586653628,20902.9680530707,6354.90376763038
"54","SSP3",2073,6445.34567339211,4403.29790247886,6942.80655689789,142.08684467382,1003.0651069239,984.912021490126,22307.6592731682,22615.9903882581,21274.6796206766,19458.4658408281,17924.2639826709,20796.579541721,6322.55961679534
"55","SSP3",2074,6397.65608034515,4440.78531371379,7026.61073053636,143.331033345051,997.933753313642,979.873533138399,22193.5405712438,22500.2943650117,21165.8453054113,19358.9226823101,17832.569299979,20690.1910303714,6290.2154659603
"56","SSP3",2075,6360.71344835728,4445.10622311882,7083.01516365904,144.504405746318,992.802399703385,974.835044786673,22079.4218693195,22384.5983417653,21057.0109901459,19259.3795237921,17740.8746172871,20583.8025190217,6257.87131512527
"57","SSP3",2076,6264.69074966763,4326.44517591348,6843.27599560598,140.216999024486,987.308672020718,969.440740468736,21957.2441518029,22260.7319131464,20940.4908404914,19152.8066685366,17642.7044939788,20469.9008949452,6223.24303371827
"58","SSP3",2077,6191.68064462309,4268.65205948948,6651.65704591474,135.980138476627,981.814944338051,964.046436150799,21835.0664342863,22136.8654845275,20823.9706908369,19046.2338132812,17544.5343706704,20355.9992708687,6188.61475231127
"59","SSP3",2078,6124.05499993824,4210.03319619312,6458.3323366516,131.731478490521,976.321216655384,958.652131832861,21712.8887167697,22012.9990559086,20707.4505411824,18939.6609580257,17446.364247362,20242.0976467921,6153.98647090427
"60","SSP3",2079,6056.9005815536,4201.60255584612,6414.75326765372,130.478168500557,970.827488972717,953.257827514924,21590.7109992531,21889.1326272897,20590.9303915279,18833.0881027703,17348.1941240537,20128.1960227156,6119.35818949727
