"","Scenario","Year","Food.crops","Fodder.crops","GF.milk","GF.redMeat","Fuel","Softwood","Hardwood","Biodiversity","Carbon","Recreation","Flood.reg","Employment","Ldiversity"
"47","SSP3",2066,661.800766506832,438.482679651603,405.436502852365,657.660958452501,25.6478444870892,101.396426750061,99.5613933262405,2255.00510768811,2286.17324733346,2150.58472166813,1966.98987202211,1811.90264462617,2102.2552171321
"48","SSP3",2067,651.697877978346,430.226793263676,394.38579252152,640.513547607703,25.5282138545562,100.923477895634,99.0970037177697,2244.48696502183,2275.50972542244,2140.55363267356,1957.81513444545,1803.45128881832,2092.44955406759
"49","SSP3",2068,651.513904631054,425.662185905799,384.76870904633,623.43682284739,25.4085832220233,100.450529041207,98.6326141092989,2233.96882235555,2264.84620351143,2130.52254367899,1948.6403968688,1794.99993301047,2082.64389100309
"50","SSP3",2069,648.264838177246,421.170126088804,375.288273784605,606.667111982872,25.2889525894904,99.9775801867799,98.1682245008281,2223.45067968927,2254.18268160041,2120.49145468442,1939.46565929214,1786.54857720262,2072.83822793858
"51","SSP3",2070,643.089598649828,418.51556467089,368.92895970733,594.878438369329,25.1693219569574,99.5046313323529,97.7038348923573,2212.93253702299,2243.5191596894,2110.46036568986,1930.29092171549,1778.09722139477,2063.03256487408
"52","SSP3",2071,638.638728435384,422.547678472427,373.830339218813,600.832531619081,25.0425101070761,99.0032921865232,97.2115687890277,2201.78300867406,2232.21552523429,2099.82712799152,1920.56544071086,1769.13854549959,2052.63828502957
"53","SSP3",2072,634.170031741938,426.449229129777,378.638066691838,606.591361178424,24.9156982571948,98.5019530406935,96.7193026856982,2190.63348032513,2220.91189077918,2089.19389029318,1910.83995970622,1760.17986960441,2042.24400518507
"54","SSP3",2073,629.717680733712,430.207266334141,383.33864801371,612.126615383643,24.7888864073135,98.0006138948637,96.2270365823686,2179.4839519762,2209.60825632407,2078.56065259484,1901.11447870159,1751.22119370922,2031.84972534056
"55","SSP3",2074,625.0583526774,433.869829500772,387.965793874279,617.486724561714,24.6620745574321,97.499274749034,95.734770479039,2168.33442362727,2198.30462186896,2067.9274148965,1891.38899769696,1742.26251781404,2021.45544549606
"56","SSP3",2075,621.44901506939,434.291987316206,391.080096276057,622.541749030879,24.5352627075508,96.9979356032043,95.2425043757095,2157.18489527834,2187.00098741385,2057.29417719816,1881.66351669233,1733.30384191886,2011.06116565155
"57","SSP3",2076,612.067487036493,422.698666612237,377.843188722283,604.071103339273,24.3994954572115,96.4611920939782,94.7154746434972,2145.24799184281,2174.89909496258,2045.91002464571,1871.25122623634,1723.71250803241,1999.93284605786
"58","SSP3",2077,604.934315853981,417.052212708742,367.263180694339,585.818216430798,24.2637282068722,95.9244485847521,94.1884449112849,2133.31108840728,2162.79720251131,2034.52587209326,1860.83893578034,1714.12117414596,1988.80452646418
"59","SSP3",2078,598.327212637644,411.325082386685,356.588991219342,567.514496173082,24.1279609565329,95.387705075526,93.6614151790727,2121.37418497175,2150.69531006003,2023.14171954081,1850.42664532435,1704.52984025951,1977.6762068705
"60","SSP3",2079,591.766148772478,410.501399134391,354.182825750891,562.115091295422,23.9921937061936,94.8509615662999,93.1343854468604,2109.43728153622,2138.59341760876,2011.75756698836,1840.01435486836,1694.93850637306,1966.54788727681
"61","SSP3",2080,585.650544766516,410.661748433842,353.521192751437,559.436519255082,23.8564264558544,94.3142180570738,92.6073557146481,2097.50037810069,2126.49152515749,2000.37341443591,1829.60206441237,1685.34717248661,1955.41956768313
"62","SSP3",2081,570.835741943964,402.831346444107,341.702594042637,540.61658194801,23.7128021088868,93.7464122290188,92.0498258174727,2084.87266444767,2113.68927427562,1988.33044036051,1818.58719585283,1675.2007707399,1943.64723208309
"63","SSP3",2082,557.194995362523,402.578134530016,340.597389052101,537.320500876582,23.5691777619193,93.1786064009639,91.4922959202973,2072.24495079465,2100.88702339375,1976.28746628511,1807.57232729328,1665.05436899319,1931.87489648305
"64","SSP3",2083,546.116490156406,402.416572974855,339.69664097688,534.342628061708,23.4255534149518,92.6108005729089,90.9347660231219,2059.61723714163,2088.08477251188,1964.24449220971,1796.55745873374,1654.90796724648,1920.10256088301
"65","SSP3",2084,545.051367412538,402.17203153727,338.748153225665,531.300016279823,23.2819290679843,92.0429947448539,90.3772361259466,2046.98952348862,2075.28252163001,1952.20151813431,1785.5425901742,1644.76156549977,1908.33022528297
"66","SSP3",2085,545.211980751716,397.710986597277,330.664772590918,517.393927092667,23.1383047210168,91.4751889167989,89.8197062287712,2034.3618098356,2062.48027074814,1940.15854405891,1774.52772161465,1634.61516375306,1896.55788968293
"67","SSP3",2086,525.375920813041,393.806459594043,330.048613398682,519.829848278708,22.9882595208907,90.8819988281956,89.2372514656044,2021.16956310162,2049.1056839445,1927.57717820131,1763.02042363715,1624.01515816356,1884.25926143253
"68","SSP3",2087,517.460497394345,391.402113718084,331.241049896889,522.294783420183,22.8382143207646,90.2888087395923,88.6547967024376,2007.97731636764,2035.73109714085,1914.99581234372,1751.51312565965,1613.41515257405,1871.96063318214
"69","SSP3",2088,509.094177130643,393.079850254401,333.880799999861,524.753192446364,22.6881691206386,89.695618650989,88.0723419392709,1994.78506963367,2022.3565103372,1902.41444648613,1740.00582768215,1602.81514698455,1859.66200493174
"70","SSP3",2089,501.442732291444,394.678059878946,336.475445173859,527.072217719886,22.5381239205125,89.1024285623856,87.4898871761041,1981.59282289969,2008.98192353356,1889.83308062853,1728.49852970465,1592.21514139505,1847.36337668135
"71","SSP3",2090,493.83386305173,396.186978681924,338.984262626842,529.257888554154,22.3880787203865,88.5092384737823,86.9074324129373,1968.40057616571,1995.60733672991,1877.25171477094,1716.99123172716,1581.61513580554,1835.06474843095
"72","SSP3",2091,497.22588444831,397.462523129746,341.531895634718,530.96495060451,22.2321195765617,87.8926681452002,86.3020205363575,1954.6883647519,1981.70559841936,1864.17446174553,1705.03038033838,1570.59733720294,1822.28137694997
"73","SSP3",2092,496.895102065985,398.589375781174,343.578240185205,532.499506358907,22.076160432737,87.2760978166182,85.6966086597776,1940.9761533381,1967.80386010882,1851.09720872013,1693.06952894961,1559.57953860033,1809.49800546898
"74","SSP3",2093,496.05988089159,399.65193704735,345.591436243615,533.969262708107,21.9202012889123,86.6595274880361,85.0911967831977,1927.26394192429,1953.90212179827,1838.01995569472,1681.10867756083,1548.56173999773,1796.714633988
"75","SSP3",2094,495.191971819537,400.634805851414,347.517385082873,535.294338502052,21.7642421450875,86.0429571594541,84.4857849066179,1913.55173051048,1940.00038348772,1824.94270266932,1669.14782617206,1537.54394139513,1783.93126250701
"76","SSP3",2095,494.271789060013,401.541516159078,349.397712563615,536.532744728918,21.6082830012628,85.426386830872,83.880373030038,1899.83951909667,1926.09864517718,1811.86544964391,1657.18697478328,1526.52614279252,1771.14789102603
"77","SSP3",2096,488.306555078635,397.272725896154,349.395976103432,537.417750752452,21.4457340344596,84.7837642348851,83.2493803699407,1885.5479184682,1911.60950947322,1798.23563663152,1644.72073530766,1515.04280340389,1757.8243770881
"78","SSP3",2097,483.852621871423,392.886892878446,348.72252123933,538.160343861459,21.2831850676563,84.1411416388982,82.6183877098433,1871.25631783972,1897.12037376927,1784.60582361912,1632.25449583203,1503.55946401526,1744.50086315017
"79","SSP3",2098,481.809222299742,389.778928243698,348.563769704797,538.846440563223,21.1206361008531,83.4985190429112,81.987395049746,1856.96471721125,1882.63123806532,1770.97601060673,1619.78825635641,1492.07612462663,1731.17734921224
"80","SSP3",2099,473.433376197985,390.365620399956,350.12988533015,539.613028840723,20.9580871340499,82.8558964469243,81.3564023896487,1842.67311658277,1868.14210236137,1757.34619759434,1607.32201688079,1480.592785238,1717.85383527432
"81","SSP3",2100,467.58117915178,390.908158678628,351.645527481848,540.294107964309,20.7955381672466,82.2132738509374,80.7254097295513,1828.3815159543,1853.65296665742,1743.71638458194,1594.85577740516,1469.10944584938,1704.53032133639
